,robustness,r10,r90,output,stage,sector_hazard,cc_scenario,fa_p,da_p,fu_p,ds_p
227,26.069999999999997,23.096363636363638,30.75363636363636,invest_d_a,2,multihaz_agr,G,0,999,999,999
228,856.2090909090908,830.3963636363637,873.699090909091,revenue_agr,2,multihaz_agr,G,0,999,999,999
229,2.645454545454545,2.5454545454545454,3.0,pathways_list_d_a,2,multihaz_agr,G,0,999,999,999
230,0.0,0.0,0.0,pathways_list_f_a,2,multihaz_agr,G,0,999,999,999
231,89.82545454545456,31.559090909090912,145.14818181818183,DamAgr_f_tot,2,multihaz_agr,G,8,999,999,999
232,84.89818181818181,72.07818181818183,96.85454545454544,DamAgr_d_tot,2,multihaz_agr,G,8,999,999,999
233,142.11000000000004,142.0,142.0,invest_f_a,2,multihaz_agr,G,8,999,999,999
234,26.19545454545455,23.096363636363638,30.871818181818185,invest_d_a,2,multihaz_agr,G,8,999,999,999
235,873.7972727272728,838.6736363636363,889.4918181818182,revenue_agr,2,multihaz_agr,G,8,999,999,999
236,2.6545454545454543,2.5454545454545454,3.0,pathways_list_d_a,2,multihaz_agr,G,8,999,999,999
237,1.0999999999999999,1.0,1.0,pathways_list_f_a,2,multihaz_agr,G,8,999,999,999
238,97.61545454545454,31.559090909090912,161.5118181818182,DamAgr_f_tot,2,multihaz_agr,G,6,999,999,999
239,82.45545454545454,61.45727272727272,94.30090909090909,DamAgr_d_tot,2,multihaz_agr,G,6,999,999,999
240,112.5409090909091,112.0,114.27,invest_f_a,2,multihaz_agr,G,6,999,999,999
241,25.717272727272725,21.200909090909093,30.157272727272723,invest_d_a,2,multihaz_agr,G,6,999,999,999
242,879.5299999999999,854.2372727272727,896.7809090909091,revenue_agr,2,multihaz_agr,G,6,999,999,999
243,2.6363636363636362,2.3636363636363638,2.909090909090909,pathways_list_d_a,2,multihaz_agr,G,6,999,999,999
244,1.2454545454545454,1.0,2.0,pathways_list_f_a,2,multihaz_agr,G,6,999,999,999
245,192.2841666666667,116.94666666666664,240.60750000000004,DamAgr_f_tot,2,multihaz_agr,G,999,9,999,999
246,95.375,68.24083333333333,110.75416666666666,DamAgr_d_tot,2,multihaz_agr,G,999,9,999,999
247,140.47916666666666,77.50083333333333,193.91833333333332,invest_f_a,2,multihaz_agr,G,999,9,999,999
248,31.986666666666665,27.962499999999995,35.438333333333325,invest_d_a,2,multihaz_agr,G,999,9,999,999
249,842.0075,807.5099999999999,866.5108333333334,revenue_agr,2,multihaz_agr,G,999,9,999,999
250,3.9166666666666665,3.6666666666666665,4.0,pathways_list_d_a,2,multihaz_agr,G,999,9,999,999
251,1.816666666666667,1.3333333333333333,2.25,pathways_list_f_a,2,multihaz_agr,G,999,9,999,999
252,192.51416666666668,116.9775,243.52833333333334,DamAgr_f_tot,2,multihaz_agr,G,999,1,999,999
253,101.03666666666668,77.89333333333333,116.21416666666669,DamAgr_d_tot,2,multihaz_agr,G,999,1,999,999
254,141.66583333333332,77.50083333333333,193.87333333333333,invest_f_a,2,multihaz_agr,G,999,1,999,999
255,30.99666666666667,23.004166666666666,36.1675,invest_d_a,2,multihaz_agr,G,999,1,999,999
256,836.5133333333333,808.2783333333332,855.4825,revenue_agr,2,multihaz_agr,G,999,1,999,999
257,3.6999999999999997,3.0833333333333335,4.0,pathways_list_d_a,2,multihaz_agr,G,999,1,999,999
258,1.8166666666666667,1.3333333333333333,2.1666666666666665,pathways_list_f_a,2,multihaz_agr,G,999,1,999,999
259,197.7891666666667,113.91000000000001,270.71166666666664,DamAgr_f_tot,2,multihaz_agr,G,999,6,999,999
